decimal, binary
56601, 1101110100011001
49264, 1100000001110000
7895, 1111011010111
8580, 10000110000100
27161, 110101000011001
23204, 101101010100100
48586, 1011110111001010
58006, 1110001010010110
27512, 110101101111000
59658, 1110100100001010
28437, 110111100010101
2790, 101011100110
22080, 101011001000000
37710, 1001001101001110
7722, 1111000101010
46702, 1011011001101110
34449, 1000011010010001
10845, 10101001011101
23084, 101101000101100
26557, 110011110111101
18559, 100100001111111
23883, 101110101001011
31508, 111101100010100
60058, 1110101010011010
30432, 111011011100000
6022, 1011110000110
38683, 1001011100011011
12666, 11000101111010
680, 1010101000
52947, 1100111011010011
22124, 101011001101100
15430, 11110001000110
51412, 1100100011010100
60515, 1110110001100011
14900, 11101000110100
22085, 101011001000101
5017, 1001110011001
34810, 1000011111111010
32931, 1000000010100011
20178, 100111011010010
3229, 110010011101
21313, 101001101000001
39393, 1001100111100001
42563, 1010011001000011
11079, 10101101000111
51523, 1100100101000011
24182, 101111001110110
38446, 1001011000101110
20714, 101000011101010
16089, 11111011011001
37164, 1001000100101100
32301, 111111000101101
30725, 111100000000101
20095, 100111001111111
647, 1010000111
59294, 1110011110011110
42175, 1010010010111111
10203, 10011111011011
41085, 1010000001111101
10330, 10100001011010
57075, 1101111011110011
49554, 1100000110010010
22829, 101100100101101
23574, 101110000010110
18657, 100100011100001
47999, 1011101101111111
60707, 1110110100100011
54973, 1101011010111101
42601, 1010011001101001
6131, 1011111110011
59407, 1110100000001111
34229, 1000010110110101
57588, 1110000011110100
43497, 1010100111101001
62766, 1111010100101110
5557, 1010110110101
56048, 1101101011110000
18369, 100011111000001
59403, 1110100000001011
26362, 110011011111010
16322, 11111111000010
10695, 10100111000111
15003, 11101010011011
48182, 1011110000110110
31770, 111110000011010
14111, 11011100011111
8256, 10000001000000
63584, 1111100001100000
369, 101110001
6999, 1101101010111
6963, 1101100110011
466, 111010010
45199, 1011000010001111
45869, 1011001100101101
37613, 1001001011101101
43691, 1010101010101011
35162, 1000100101011010
15373, 11110000001101
8605, 10000110011101
28186, 110111000011010
62881, 1111010110100001
61379, 1110111111000011
11552, 10110100100000
13870, 11011000101110
24990, 110000110011110
40538, 1001111001011010
8609, 10000110100001
62751, 1111010100011111
49632, 1100000111100000
32145, 111110110010001
16328, 11111111001000
27947, 110110100101011
35453, 1000101001111101
12786, 11000111110010
12806, 11001000000110
62922, 1111010111001010
26153, 110011000101001
19915, 100110111001011
62885, 1111010110100101
26878, 110100011111110
45305, 1011000011111001
46228, 1011010010010100
39198, 1001100100011110
44552, 1010111000001000
49931, 1100001100001011
33488, 1000001011010000
42050, 1010010001000010
15282, 11101110110010
3613, 111000011101
19581, 100110001111101
33230, 1000000111001110
42889, 1010011110001001
33902, 1000010001101110
39931, 1001101111111011
59520, 1110100010000000
38536, 1001011010001000
57657, 1110000100111001
36471, 1000111001110111
42390, 1010010110010110
3879, 111100100111
51574, 1100100101110110
15076, 11101011100100
56402, 1101110001010010
22768, 101100011110000
22793, 101100100001001
49454, 1100000100101110
57433, 1110000001011001
54962, 1101011010110010
30902, 111100010110110
12317, 11000000011101
60125, 1110101011011101
14582, 11100011110110
5736, 1011001101000
46751, 1011011010011111
47318, 1011100011010110
43685, 1010101010100101
11519, 10110011111111
37207, 1001000101010111
56820, 1101110111110100
47348, 1011100011110100
60377, 1110101111011001
14865, 11101000010001
36320, 1000110111100000
48190, 1011110000111110
16133, 11111100000101
41212, 1010000011111100
1799, 11100000111
841, 1101001001
12391, 11000001100111
48306, 1011110010110010
24263, 101111011000111
11012, 10101100000100
65185, 1111111010100001
62710, 1111010011110110
23982, 101110110101110
11455, 10110010111111
9339, 10010001111011
9598, 10010101111110
63175, 1111011011000111
16758, 100000101110110
20199, 100111011100111
23945, 101110110001001
34997, 1000100010110101
55768, 1101100111011000
9768, 10011000101000
53806, 1101001000101110
17363, 100001111010011
12032, 10111100000000
1747, 11011010011
18143, 100011011011111
60163, 1110101100000011
22244, 101011011100100
21164, 101001010101100
3851, 111100001011
14407, 11100001000111
9314, 10010001100010
46955, 1011011101101011
55672, 1101100101111000
30182, 111010111100110
15932, 11111000111100
21299, 101001100110011
14195, 11011101110011
36777, 1000111110101001
47011, 1011011110100011
57956, 1110001001100100
47373, 1011100100001101
36514, 1000111010100010
55497, 1101100011001001
14189, 11011101101101
21807, 101010100101111
4029, 111110111101
30709, 111011111110101
3670, 111001010110
13970, 11011010010010
65474, 1111111111000010
56775, 1101110111000111
18619, 100100010111011
12528, 11000011110000
38335, 1001010110111111
10737, 10100111110001
35687, 1000101101100111
14118, 11011100100110
28641, 110111111100001
24593, 110000000010001
18364, 100011110111100
57570, 1110000011100010
12891, 11001001011011
895, 1101111111
21223, 101001011100111
35851, 1000110000001011
45748, 1011001010110100
51485, 1100100100011101
11456, 10110011000000
29358, 111001010101110
52359, 1100110010000111
43289, 1010100100011001
65405, 1111111101111101
38701, 1001011100101101
36565, 1000111011010101
63570, 1111100001010010
39811, 1001101110000011
31196, 111100111011100
2457, 100110011001
30319, 111011001101111
29428, 111001011110100
45201, 1011000010010001
39460, 1001101000100100
25163, 110001001001011
60668, 1110110011111100
21997, 101010111101101
50754, 1100011001000010
1718, 11010110110
21198, 101001011001110
1412, 10110000100
38329, 1001010110111001
43791, 1010101100001111
58813, 1110010110111101
1425, 10110010001
36593, 1000111011110001
30601, 111011110001001
25658, 110010000111010
40948, 1001111111110100
12566, 11000100010110
41029, 1010000001000101
51752, 1100101000101000
57382, 1110000000100110
64133, 1111101010000101
34840, 1000100000011000
36637, 1000111100011101
50046, 1100001101111110
26948, 110100101000100
3752, 111010101000
29020, 111000101011100
27251, 110101001110011
21836, 101010101001100
5933, 1011100101101
55269, 1101011111100101
38820, 1001011110100100
59333, 1110011111000101
58488, 1110010001111000
54796, 1101011000001100
24380, 101111100111100
37080, 1001000011011000
22174, 101011010011110
32543, 111111100011111
34710, 1000011110010110
5823, 1011010111111
21775, 101010100001111
60546, 1110110010000010
54313, 1101010000101001
50990, 1100011100101110
32345, 111111001011001
48927, 1011111100011111
27884, 110110011101100
9139, 10001110110011
29557, 111001101110101
43456, 1010100111000000
1105, 10001010001
51251, 1100100000110011
1962, 11110101010
41078, 1010000001110110
19999, 100111000011111
6949, 1101100100101
20119, 100111010010111
53405, 1101000010011101
1797, 11100000101
45403, 1011000101011011
33934, 1000010010001110
158, 10011110
60586, 1110110010101010
52798, 1100111000111110
32700, 111111110111100
46385, 1011010100110001
2251, 100011001011
896, 1110000000
42033, 1010010000110001
33559, 1000001100010111
20567, 101000001010111
8987, 10001100011011
26220, 110011001101100
24465, 101111110010001
41637, 1010001010100101
46800, 1011011011010000
39975, 1001110000100111
61515, 1111000001001011
64925, 1111110110011101
59187, 1110011100110011
20142, 100111010101110
43613, 1010101001011101
29723, 111010000011011
44385, 1010110101100001
54481, 1101010011010001
63742, 1111100011111110
53766, 1101001000000110
40151, 1001110011010111
29128, 111000111001000
43907, 1010101110000011
26485, 110011101110101
7764, 1111001010100
20029, 100111000111101
60096, 1110101011000000
52158, 1100101110111110
56413, 1101110001011101
10030, 10011100101110
46022, 1011001111000110
20562, 101000001010010
15921, 11111000110001
21957, 101010111000101
25710, 110010001101110
7668, 1110111110100
28553, 110111110001001
44694, 1010111010010110
22856, 101100101001000
23018, 101100111101010
33616, 1000001101010000
23566, 101110000001110
50326, 1100010010010110
37324, 1001000111001100
13021, 11001011011101
59147, 1110011100001011
9237, 10010000010101
58947, 1110011001000011
65240, 1111111011011000
7895, 1111011010111
14491, 11100010011011
41667, 1010001011000011
6618, 1100111011010
37143, 1001000100010111
64588, 1111110001001100
48383, 1011110011111111
62266, 1111001100111010
56689, 1101110101110001
18862, 100100110101110
52358, 1100110010000110
47176, 1011100001001000
45158, 1011000001100110
3344, 110100010000
22987, 101100111001011
1113, 10001011001
18773, 100100101010101
3629, 111000101101
5602, 1010111100010
57504, 1110000010100000
51848, 1100101010001000
29813, 111010001110101
55125, 1101011101010101
53245, 1100111111111101
18345, 100011110101001
3320, 110011111000
49601, 1100000111000001
46147, 1011010001000011
33642, 1000001101101010
53050, 1100111100111010
14584, 11100011111000
34410, 1000011001101010
56625, 1101110100110001
11472, 10110011010000
28935, 111000100000111
37576, 1001001011001000
65512, 1111111111101000
22208, 101011011000000
33657, 1000001101111001
63860, 1111100101110100
7088, 1101110110000
15814, 11110111000110
9189, 10001111100101
29808, 111010001110000
16822, 100000110110110
15460, 11110001100100
28014, 110110101101110
47361, 1011100100000001
53916, 1101001010011100
46993, 1011011110010001
50848, 1100011010100000
49054, 1011111110011110
48587, 1011110111001011
26282, 110011010101010
52611, 1100110110000011
1603, 11001000011
36182, 1000110101010110
13200, 11001110010000
61803, 1111000101101011
56319, 1101101111111111
36403, 1000111000110011
17792, 100010110000000
8861, 10001010011101
32268, 111111000001100
46547, 1011010111010011
1512, 10111101000
29202, 111001000010010
41631, 1010001010011111
6006, 1011101110110
55445, 1101100010010101
5225, 1010001101001
31535, 111101100101111
63311, 1111011101001111
29945, 111010011111001
4249, 1000010011001
10930, 10101010110010
15228, 11101101111100
45357, 1011000100101101
18377, 100011111001001
61238, 1110111100110110
30548, 111011101010100
63353, 1111011101111001
65008, 1111110111110000
64308, 1111101100110100
58652, 1110010100011100
20419, 100111111000011
21582, 101010001001110
38457, 1001011000111001
58083, 1110001011100011
8302, 10000001101110
53933, 1101001010101101
36590, 1000111011101110
60821, 1110110110010101
2695, 101010000111
45294, 1011000011101110
63005, 1111011000011101
22034, 101011000010010
52693, 1100110111010101
54880, 1101011001100000
19740, 100110100011100
18656, 100100011100000
62327, 1111001101110111
3367, 110100100111
13041, 11001011110001
29401, 111001011011001
6225, 1100001010001
9462, 10010011110110
38818, 1001011110100010
35526, 1000101011000110
14942, 11101001011110
37576, 1001001011001000
17520, 100010001110000
48552, 1011110110101000
9981, 10011011111101
36730, 1000111101111010
38974, 1001100000111110
38839, 1001011110110111
53806, 1101001000101110
10317, 10100001001101
61789, 1111000101011101
55274, 1101011111101010
8313, 10000001111001
43462, 1010100111000110
9264, 10010000110000
39220, 1001100100110100
34097, 1000010100110001
31416, 111101010111000
8570, 10000101111010
58971, 1110011001011011
26385, 110011100010001
36008, 1000110010101000
25237, 110001010010101
37938, 1001010000110010
37821, 1001001110111101
43559, 1010101000100111
12609, 11000101000001
51235, 1100100000100011
39911, 1001101111100111
60953, 1110111000011001
32231, 111110111100111
5805, 1011010101101
36833, 1000111111100001
10190, 10011111001110
38512, 1001011001110000
31586, 111101101100010
42109, 1010010001111101
42872, 1010011101111000
19718, 100110100000110
18358, 100011110110110
23009, 101100111100001
56129, 1101101101000001
33762, 1000001111100010
18969, 100101000011001
45694, 1011001001111110
17659, 100010011111011
27057, 110100110110001
14601, 11100100001001
51636, 1100100110110100
33166, 1000000110001110
56068, 1101101100000100
51460, 1100100100000100
29928, 111010011101000
426, 110101010
6560, 1100110100000
36858, 1000111111111010
36733, 1000111101111101
1093, 10001000101
13451, 11010010001011
64535, 1111110000010111
21376, 101001110000000
14040, 11011011011000
60759, 1110110101010111
65377, 1111111101100001
20711, 101000011100111
17149, 100001011111101
62528, 1111010001000000
50108, 1100001110111100
6545, 1100110010001
42655, 1010011010011111
54070, 1101001100110110
40533, 1001111001010101
23945, 101110110001001
14920, 11101001001000
12804, 11001000000100
51720, 1100101000001000
8723, 10001000010011
4593, 1000111110001
54307, 1101010000100011
49685, 1100001000010101
53002, 1100111100001010
4859, 1001011111011
15735, 11110101110111
60579, 1110110010100011
61865, 1111000110101001
59007, 1110011001111111
30801, 111100001010001
11641, 10110101111001
45725, 1011001010011101
24344, 101111100011000
32199, 111110111000111
50066, 1100001110010010
42389, 1010010110010101
54983, 1101011011000111
56903, 1101111001000111
4787, 1001010110011
22442, 101011110101010
45022, 1010111111011110
42295, 1010010100110111
3253, 110010110101
47995, 1011101101111011
46324, 1011010011110100
62976, 1111011000000000
29691, 111001111111011
9169, 10001111010001
48270, 1011110010001110
5065, 1001111001001
1250, 10011100010
47811, 1011101011000011
47516, 1011100110011100
39886, 1001101111001110
938, 1110101010
7837, 1111010011101
56573, 1101110011111101
14571, 11100011101011
59358, 1110011111011110
9118, 10001110011110
25979, 110010101111011
3168, 110001100000
43795, 1010101100010011
25281, 110001011000001
39801, 1001101101111001
31716, 111101111100100
42028, 1010010000101100
28962, 111000100100010
60278, 1110101101110110
53898, 1101001010001010
9072, 10001101110000
45223, 1011000010100111
64628, 1111110001110100
56305, 1101101111110001
29734, 111010000100110
47238, 1011100010000110
32684, 111111110101100
60580, 1110110010100100
20885, 101000110010101
21745, 101010011110001
8069, 1111110000101
35078, 1000100100000110
30350, 111011010001110
23675, 101110001111011
45245, 1011000010111101
41721, 1010001011111001
37720, 1001001101011000
10007, 10011100010111
40725, 1001111100010101
28141, 110110111101101
27784, 110110010001000
37168, 1001000100110000
64750, 1111110011101110
49598, 1100000110111110
9217, 10010000000001
44226, 1010110011000010
49916, 1100001011111100
24726, 110000010010110
63788, 1111100100101100
